date,open_price,high_price,low_price,price,volume
2025-05-15,2603.7180887199615,2603.7180887199615,2603.7180887199615,2603.7180887199615,28150234190.931705
2025-05-16,2542.296692466797,2542.296692466797,2542.296692466797,2542.296692466797,26211434557.7159
2025-05-17,2544.3870377235667,2544.3870377235667,2544.3870377235667,2544.3870377235667,21130441534.96637
2025-05-18,2475.0543933696913,2475.0543933696913,2475.0543933696913,2475.0543933696913,17185510890.702347
2025-05-19,2465.3409856139087,2465.3409856139087,2465.3409856139087,2465.3409856139087,24797434472.364086
2025-05-20,2526.989643891319,2526.989643891319,2526.989643891319,2526.989643891319,25363871274.82505
2025-05-21,2524.2743433146065,2524.2743433146065,2524.2743433146065,2524.2743433146065,22871462735.416794
2025-05-22,2558.9502343769486,2558.9502343769486,2558.9502343769486,2558.9502343769486,32697477527.54695
2025-05-23,2657.1674447566115,2657.1674447566115,2657.1674447566115,2657.1674447566115,29592612076.505535
2025-05-24,2519.813809045145,2519.813809045145,2519.813809045145,2519.813809045145,30047329191.503662
2025-05-25,2529.4429842284353,2529.4429842284353,2529.4429842284353,2529.4429842284353,10744994421.192684
2025-05-26,2546.6201163370915,2546.6201163370915,2546.6201163370915,2546.6201163370915,13814697849.726278
2025-05-27,2562.1729286392238,2562.1729286392238,2562.1729286392238,2562.1729286392238,13350148034.293623
2025-05-28,2662.0940568241435,2662.0940568241435,2662.0940568241435,2662.0940568241435,26434151855.253853
2025-05-29,2676.2674124507,2676.2674124507,2676.2674124507,2676.2674124507,18008588586.284103
2025-05-30,2633.1392065286695,2633.1392065286695,2633.1392065286695,2633.1392065286695,27021441335.5195
2025-05-31,2524.4762348050726,2524.4762348050726,2524.4762348050726,2524.4762348050726,22927149330.30469
2025-06-01,2532.3627853090866,2532.3627853090866,2532.3627853090866,2532.3627853090866,13006751258.18768
2025-06-02,2538.3300584367485,2538.3300584367485,2538.3300584367485,2538.3300584367485,11338340571.11249
2025-06-03,2609.737253959435,2609.737253959435,2609.737253959435,2609.737253959435,15623967732.418657
2025-06-04,2595.4689570062997,2595.4689570062997,2595.4689570062997,2595.4689570062997,15955008730.338179
2025-06-05,2610.343189828259,2610.343189828259,2610.343189828259,2610.343189828259,16809606446.176416
2025-06-06,2421.601103763502,2421.601103763502,2421.601103763502,2421.601103763502,25849573159.64817
2025-06-07,2481.4039836690267,2481.4039836690267,2481.4039836690267,2481.4039836690267,18395107930.47655
2025-06-08,2526.291995889778,2526.291995889778,2526.291995889778,2526.291995889778,9535426814.691927
2025-06-09,2508.784123584585,2508.784123584585,2508.784123584585,2508.784123584585,10206893115.537256
2025-06-10,2685.0001850413178,2685.0001850413178,2685.0001850413178,2685.0001850413178,19485734665.28548
2025-06-11,2808.503208314919,2808.503208314919,2808.503208314919,2808.503208314919,38281210143.95115
2025-06-12,2776.1371915822333,2776.1371915822333,2776.1371915822333,2776.1371915822333,27369030837.548595
2025-06-13,2653.158968452672,2653.158968452672,2653.158968452672,2653.158968452672,26068993569.969894
2025-06-14,2577.04861752583,2577.04861752583,2577.04861752583,2577.04861752583,38576471746.00814
2025-06-15,2534.0702195359518,2534.0702195359518,2534.0702195359518,2534.0702195359518,12077031034.291521
2025-06-16,2547.8456040920437,2547.8456040920437,2547.8456040920437,2547.8456040920437,11678912429.510712
2025-06-17,2561.329843569428,2561.329843569428,2561.329843569428,2561.329843569428,24222149649.172424
2025-06-18,2514.986700576147,2514.986700576147,2514.986700576147,2514.986700576147,25926506708.040215
2025-06-19,2521.3334233964915,2521.3334233964915,2521.3334233964915,2521.3334233964915,17800721253.243202
2025-06-20,2522.1791903642184,2522.1791903642184,2522.1791903642184,2522.1791903642184,10392473841.155851
2025-06-21,2405.695434213183,2405.695434213183,2405.695434213183,2405.695434213183,20482816663.29469
2025-06-22,2270.581996055585,2270.581996055585,2270.581996055585,2270.581996055585,16155611764.84833
2025-06-23,2227.4287266371684,2227.4287266371684,2227.4287266371684,2227.4287266371684,28181442532.315876
2025-06-24,2423.899644268608,2423.899644268608,2423.899644268608,2423.899644268608,25494295400.420887
2025-06-25,2446.539301545049,2446.539301545049,2446.539301545049,2446.539301545049,19669025068.963604
2025-06-26,2417.2267855277296,2417.2267855277296,2417.2267855277296,2417.2267855277296,15513055665.262428
2025-06-27,2415.031864876594,2415.031864876594,2415.031864876594,2415.031864876594,16271811388.723804
2025-06-28,2423.0302896731746,2423.0302896731746,2423.0302896731746,2423.0302896731746,13100825617.816572
2025-06-29,2437.133001780241,2437.133001780241,2437.133001780241,2437.133001780241,5787313890.541637
2025-06-30,2502.6672721177083,2502.6672721177083,2502.6672721177083,2502.6672721177083,10236257918.833096
2025-07-01,2488.190781689803,2488.190781689803,2488.190781689803,2488.190781689803,16306915984.938057
2025-07-02,2405.1045592800183,2405.1045592800183,2405.1045592800183,2405.1045592800183,12933967031.524443
2025-07-03,2574.067718495133,2574.067718495133,2574.067718495133,2574.067718495133,21862573614.17975
2025-07-04,2590.132231590221,2590.132231590221,2590.132231590221,2590.132231590221,19823369642.62606
2025-07-05,2509.236345783362,2509.236345783362,2509.236345783362,2509.236345783362,16377116416.187033
2025-07-06,2517.37917835065,2517.37917835065,2517.37917835065,2517.37917835065,6801276942.284494
2025-07-07,2571.358192115984,2571.358192115984,2571.358192115984,2571.358192115984,9051659015.949968
2025-07-08,2543.6317028067488,2543.6317028067488,2543.6317028067488,2543.6317028067488,15947822897.049152
2025-07-09,2615.7759888945047,2615.7759888945047,2615.7759888945047,2615.7759888945047,14750377128.581295
2025-07-10,2772.5795626609174,2772.5795626609174,2772.5795626609174,2772.5795626609174,26626246774.244656
2025-07-11,2948.4462027029053,2948.4462027029053,2948.4462027029053,2948.4462027029053,39308824585.23128
2025-07-12,2958.8514450990992,2958.8514450990992,2958.8514450990992,2958.8514450990992,42455550664.554665
2025-07-13,2942.9616055388096,2942.9616055388096,2942.9616055388096,2942.9616055388096,17472135946.60354
2025-07-14,2974.2654952333387,2974.2654952333387,2974.2654952333387,2974.2654952333387,18605172049.087772
2025-07-15,3012.1797069059276,3012.1797069059276,3012.1797069059276,3012.1797069059276,41336421998.04408
2025-07-16,3133.069857747011,3133.069857747011,3133.069857747011,3133.069857747011,43416230283.76601
2025-07-17,3368.126521526108,3368.126521526108,3368.126521526108,3368.126521526108,54882159731.0286
2025-07-18,3481.8828152374017,3481.8828152374017,3481.8828152374017,3481.8828152374017,45678965280.66659
2025-07-19,3547.317079001209,3547.317079001209,3547.317079001209,3547.317079001209,72535524453.98022
2025-07-20,3594.3185010809702,3594.3185010809702,3594.3185010809702,3594.3185010809702,27017909119.384834
2025-07-21,3758.605581813957,3758.605581813957,3758.605581813957,3758.605581813957,55175056732.09093
2025-07-22,3765.453624023574,3765.453624023574,3765.453624023574,3765.453624023574,47245582310.60992
2025-07-23,3746.9406687316323,3746.9406687316323,3746.9406687316323,3746.9406687316323,52357062545.19388
2025-07-24,3630.053531480921,3630.053531480921,3630.053531480921,3630.053531480921,47655045407.89862
2025-07-25,3708.4299352383423,3708.4299352383423,3708.4299352383423,3708.4299352383423,47332291813.01175
2025-07-26,3723.0529092785596,3723.0529092785596,3723.0529092785596,3723.0529092785596,48622472830.12327
2025-07-27,3742.4314258659915,3742.4314258659915,3742.4314258659915,3742.4314258659915,25352434514.72998
2025-07-28,3864.1248374654765,3864.1248374654765,3864.1248374654765,3864.1248374654765,26045280361.31318
2025-07-29,3786.303845995956,3786.303845995956,3786.303845995956,3786.303845995956,38743589826.42135
2025-07-30,3788.5983716058226,3788.5983716058226,3788.5983716058226,3788.5983716058226,34923369443.87463
2025-07-31,3807.4166010824188,3807.4166010824188,3807.4166010824188,3807.4166010824188,28710848449.745983
2025-08-01,3696.6628530851194,3696.6628530851194,3696.6628530851194,3696.6628530851194,31312115686.896267
2025-08-02,3483.1789551579504,3483.1789551579504,3483.1789551579504,3483.1789551579504,42431734230.15089
2025-08-03,3397.4855484143177,3397.4855484143177,3397.4855484143177,3397.4855484143177,28164675444.895985
2025-08-04,3497.573127822404,3497.573127822404,3497.573127822404,3497.573127822404,18338718249.174084
2025-08-05,3715.7090148550706,3715.7090148550706,3715.7090148550706,3715.7090148550706,28536476594.95387
2025-08-06,3612.442432236669,3612.442432236669,3612.442432236669,3612.442432236669,29411744198.367584
2025-08-07,3684.0459195726726,3684.0459195726726,3684.0459195726726,3684.0459195726726,23256150904.877857
2025-08-08,3911.2609462690816,3911.2609462690816,3911.2609462690816,3911.2609462690816,31981627910.70641
2025-08-09,4012.97697001236,4012.97697001236,4012.97697001236,4012.97697001236,37861934037.3479
2025-08-10,4265.563258333516,4265.563258333516,4265.563258333516,4265.563258333516,37686735734.66866
2025-08-11,4253.591618951185,4253.591618951185,4253.591618951185,4253.591618951185,26481154882.304214
2025-08-12,4228.824213261163,4228.824213261163,4228.824213261163,4228.824213261163,43010572110.88258
2025-08-13,4606.809427709522,4606.809427709522,4606.809427709522,4606.809427709522,52840297700.59488
2025-08-14,4763.652535322159,4763.652535322159,4763.652535322159,4763.652535322159,58870844448.59354
2025-08-15,4554.291501538621,4554.291501538621,4554.291501538621,4554.291501538621,66924319529.18441
2025-08-16,4430.532465017841,4430.532465017841,4430.532465017841,4430.532465017841,50038927770.639565
2025-08-17,4426.826913311333,4426.826913311333,4426.826913311333,4426.826913311333,21104759591.061535
2025-08-18,4487.118013759226,4487.118013759226,4487.118013759226,4487.118013759226,28100356151.382523
2025-08-19,4317.2757573282315,4317.2757573282315,4317.2757573282315,4317.2757573282315,43935703176.22011
2025-08-20,4074.495786100515,4074.495786100515,4074.495786100515,4074.495786100515,41626342123.38552
2025-08-21,4330.491598768078,4330.491598768078,4330.491598768078,4330.491598768078,39857177022.84433
2025-08-22,4224.438592580698,4224.438592580698,4224.438592580698,4224.438592580698,21703206731.83165
2025-08-23,4829.225541798332,4829.225541798332,4829.225541798332,4829.225541798332,61856673933.04883
2025-08-24,4773.884088598777,4773.884088598777,4773.884088598777,4773.884088598777,27814037595.094646
2025-08-25,4778.10916071381,4778.10916071381,4778.10916071381,4778.10916071381,41157770217.98017
2025-08-26,4381.626176071471,4381.626176071471,4381.626176071471,4381.626176071471,48217069690.885376
2025-08-27,4602.369685333965,4602.369685333965,4602.369685333965,4602.369685333965,35263906282.176544
2025-08-28,4500.1451479982325,4500.1451479982325,4500.1451479982325,4500.1451479982325,35898825608.295586
2025-08-29,4507.560431032719,4507.560431032719,4507.560431032719,4507.560431032719,29189873860.227936
2025-08-30,4364.358521430426,4364.358521430426,4364.358521430426,4364.358521430426,38006835596.328514
2025-08-31,4373.360357620914,4373.360357620914,4373.360357620914,4373.360357620914,19199178188.100254
2025-09-01,4388.931464519364,4388.931464519364,4388.931464519364,4388.931464519364,22269795530.723904
2025-09-02,4303.202222745541,4303.202222745541,4303.202222745541,4303.202222745541,31725195638.84437
2025-09-03,4325.856306225941,4325.856306225941,4325.856306225941,4325.856306225941,32990260980.341236
2025-09-04,4449.8670977283255,4449.8670977283255,4449.8670977283255,4449.8670977283255,30818352470.84173
2025-09-05,4298.094660544595,4298.094660544595,4298.094660544595,4298.094660544595,29893273380.076374
2025-09-06,4306.613513100346,4306.613513100346,4306.613513100346,4306.613513100346,37950930494.82325
2025-09-07,4273.110024157841,4273.110024157841,4273.110024157841,4273.110024157841,14497961323.191992
2025-09-08,4304.032421076036,4304.032421076036,4304.032421076036,4304.032421076036,14920604279.616674
2025-09-09,4309.685702772004,4309.685702772004,4309.685702772004,4309.685702772004,26393884729.75394
2025-09-10,4309.342746120013,4309.342746120013,4309.342746120013,4309.342746120013,28408982228.170376
2025-09-11,4347.476803670656,4347.476803670656,4347.476803670656,4347.476803670656,34848418445.62599
2025-09-12,4459.31901599882,4459.31901599882,4459.31901599882,4459.31901599882,33593064568.960487
2025-09-13,4708.841744149995,4708.841744149995,4708.841744149995,4708.841744149995,39138140052.58744
2025-09-14,4667.699652630318,4667.699652630318,4667.699652630318,4667.699652630318,30452117451.68358
2025-09-15,4609.786110950785,4609.786110950785,4609.786110950785,4609.786110950785,23827529566.903904
2025-09-16,4524.244939102515,4524.244939102515,4524.244939102515,4524.244939102515,33863743706.690956
2025-09-17,4504.266635522813,4504.266635522813,4504.266635522813,4504.266635522813,28053763147.05997
2025-09-18,4591.768794331328,4591.768794331328,4591.768794331328,4591.768794331328,41727122821.76891
2025-09-19,4590.6367372135155,4590.6367372135155,4590.6367372135155,4590.6367372135155,29381752919.13096
2025-09-20,4470.479474009387,4470.479474009387,4470.479474009387,4470.479474009387,28156319659.26727
2025-09-21,4481.799472368209,4481.799472368209,4481.799472368209,4481.799472368209,14314030981.454111
2025-09-22,4452.87113037789,4452.87113037789,4452.87113037789,4452.87113037789,15910684640.581882
2025-09-23,4199.951774017639,4199.951774017639,4199.951774017639,4199.951774017639,52988093949.58233
2025-09-24,4166.1905498775295,4166.1905498775295,4166.1905498775295,4166.1905498775295,29902684711.810097
2025-09-25,4148.65682762035,4148.65682762035,4148.65682762035,4148.65682762035,29988924904.58222
2025-09-26,3863.0632875907245,3863.0632875907245,3863.0632875907245,3863.0632875907245,63461265827.195854
2025-09-27,4037.0979210260916,4037.0979210260916,4037.0979210260916,4037.0979210260916,43443403793.85234
2025-09-28,4018.167453105732,4018.167453105732,4018.167453105732,4018.167453105732,17011629273.367075
2025-09-29,4141.839664086501,4141.839664086501,4141.839664086501,4141.839664086501,21656522951.624653
2025-09-30,4215.61278947927,4215.61278947927,4215.61278947927,4215.61278947927,34604598514.675
2025-10-01,4144.230463371581,4144.230463371581,4144.230463371581,4144.230463371581,34013325290.49775
2025-10-02,4343.951983440489,4343.951983440489,4343.951983440489,4343.951983440489,42741046618.56157
2025-10-03,4484.006245909478,4484.006245909478,4484.006245909478,4484.006245909478,41104321433.11955
2025-10-04,4515.759068159723,4515.759068159723,4515.759068159723,4515.759068159723,45970576945.09693
2025-10-05,4487.706651673285,4487.706651673285,4487.706651673285,4487.706651673285,20597928707.86516
2025-10-06,4515.321391965295,4515.321391965295,4515.321391965295,4515.321391965295,40355486904.311195
2025-10-07,4689.131734746596,4689.131734746596,4689.131734746596,4689.131734746596,41164885082.65789
2025-10-08,4454.32846286666,4454.32846286666,4454.32846286666,4454.32846286666,49804861778.9329
2025-10-09,4527.578004547945,4527.578004547945,4527.578004547945,4527.578004547945,36623453162.8216
2025-10-10,4368.649439385323,4368.649439385323,4368.649439385323,4368.649439385323,42731695438.879875
2025-10-11,3835.632842050135,3835.632842050135,3835.632842050135,3835.632842050135,90784076986.425
2025-10-12,3749.218185954949,3749.218185954949,3749.218185954949,3749.218185954949,54140013164.198265
2025-10-13,4159.729307791921,4159.729307791921,4159.729307791921,4159.729307791921,57642806541.61372
2025-10-14,4246.217461554773,4246.217461554773,4246.217461554773,4246.217461554773,46426992105.166855
2025-10-15,4128.888447033946,4128.888447033946,4128.888447033946,4128.888447033946,62876294833.97642
2025-10-16,3983.1544356894233,3983.1544356894233,3983.1544356894233,3983.1544356894233,44806571765.16941
2025-10-17,3890.1993012479857,3890.1993012479857,3890.1993012479857,3890.1993012479857,44673230678.7307
2025-10-18,3831.244175835675,3831.244175835675,3831.244175835675,3831.244175835675,52519500424.67195
2025-10-19,3889.4990302043157,3889.4990302043157,3889.4990302043157,3889.4990302043157,19845543405.385517
2025-10-20,3985.0765644046796,3985.0765644046796,3985.0765644046796,3985.0765644046796,29233928200.2202
2025-10-21,3978.7901551344357,3978.7901551344357,3978.7901551344357,3978.7901551344357,35767064768.00727
2025-10-22,3877.4871979550117,3877.4871979550117,3877.4871979550117,3877.4871979550117,46069514674.15889
2025-10-23,3801.7907952382916,3801.7907952382916,3801.7907952382916,3801.7907952382916,41712359613.706055
2025-10-24,3855.8421162401205,3855.8421162401205,3855.8421162401205,3855.8421162401205,32116755772.61905
2025-10-25,3933.232269901015,3933.232269901015,3933.232269901015,3933.232269901015,30026152396.570248
2025-10-26,3952.213557935584,3952.213557935584,3952.213557935584,3952.213557935584,12389144280.82482
2025-10-27,4161.590896249249,4161.590896249249,4161.590896249249,4161.590896249249,25813518444.008472
2025-10-28,4123.206220671679,4123.206220671679,4123.206220671679,4123.206220671679,36948961061.03095
2025-10-29,3982.3127893175442,3982.3127893175442,3982.3127893175442,3982.3127893175442,35659878225.70066
2025-10-30,3897.359267616961,3897.359267616961,3897.359267616961,3897.359267616961,33522381291.769722
2025-10-31,3802.2953645331804,3802.2953645331804,3802.2953645331804,3802.2953645331804,36685058456.47925
2025-11-01,3847.298177365196,3847.298177365196,3847.298177365196,3847.298177365196,32814597904.07948
2025-11-02,3872.2118961957594,3872.2118961957594,3872.2118961957594,3872.2118961957594,12518543682.642963
2025-11-03,3910.0947691627284,3910.0947691627284,3910.0947691627284,3910.0947691627284,15511617607.50217
2025-11-04,3600.71550248779,3600.71550248779,3600.71550248779,3600.71550248779,47914058739.68866
2025-11-05,3296.7437604313104,3296.7437604313104,3296.7437604313104,3296.7437604313104,68784285690.87129
2025-11-06,3427.6905913706814,3427.6905913706814,3427.6905913706814,3427.6905913706814,44374527842.85683
2025-11-07,3308.918164921951,3308.918164921951,3308.918164921951,3308.918164921951,33880974985.82207
2025-11-08,3434.3512285299594,3434.3512285299594,3434.3512285299594,3434.3512285299594,38972602140.84989
2025-11-09,3401.4594003397083,3401.4594003397083,3401.4594003397083,3401.4594003397083,20876971421.901554
2025-11-10,3576.2547046627064,3576.2547046627064,3576.2547046627064,3576.2547046627064,25994213654.36895
2025-11-11,3564.6105957999334,3564.6105957999334,3564.6105957999334,3564.6105957999334,31866555691.672695
2025-11-12,3416.781328259322,3416.781328259322,3416.781328259322,3416.781328259322,36501187500.23736
2025-11-13,3409.6144555411624,3409.6144555411624,3409.6144555411624,3409.6144555411624,31722707429.919136
2025-11-14,3235.7276362968546,3235.7276362968546,3235.7276362968546,3235.7276362968546,47957135381.43061
2025-11-15,3106.601287865052,3106.601287865052,3106.601287865052,3106.601287865052,45035057857.22528
2025-11-16,3170.1129807404664,3170.1129807404664,3170.1129807404664,3170.1129807404664,19159039393.797318
2025-11-17,3101.686799467,3101.686799467,3101.686799467,3101.686799467,30332766567.569996
2025-11-18,3021.3021576301335,3021.3021576301335,3021.3021576301335,3021.3021576301335,39723178401.3899
2025-11-19,3117.2225871583155,3117.2225871583155,3117.2225871583155,3117.2225871583155,40531057646.65946
2025-11-20,3017.7483614097955,3017.7483614097955,3017.7483614097955,3017.7483614097955,39173261740.03148
2025-11-21,2832.068358334293,2832.068358334293,2832.068358334293,2832.068358334293,41625324784.96392
2025-11-22,2764.735218675169,2764.735218675169,2764.735218675169,2764.735218675169,49920072209.17851
2025-11-23,2768.6178294996353,2768.6178294996353,2768.6178294996353,2768.6178294996353,15277324087.122278
2025-11-24,2799.8149340924633,2799.8149340924633,2799.8149340924633,2799.8149340924633,20170660685.078762
2025-11-25,2953.327645752226,2953.327645752226,2953.327645752226,2953.327645752226,32699089921.17828
2025-11-26,2955.046469321271,2955.046469321271,2955.046469321271,2955.046469321271,23359001752.780495
2025-11-27,3027.477249132549,3027.477249132549,3027.477249132549,3027.477249132549,21096541004.26908
2025-11-28,3015.6118196920934,3015.6118196920934,3015.6118196920934,3015.6118196920934,16563145331.437607
2025-11-29,3033.135645414151,3033.135645414151,3033.135645414151,3033.135645414151,20184482703.163284
2025-11-30,2991.2330117032593,2991.2330117032593,2991.2330117032593,2991.2330117032593,12634811464.603792
2025-12-01,2992.8341859495977,2992.8341859495977,2992.8341859495977,2992.8341859495977,11969903297.072994
2025-12-02,2799.0367919901605,2799.0367919901605,2799.0367919901605,2799.0367919901605,37491168510.09445
2025-12-03,2995.751149322771,2995.751149322771,2995.751149322771,2995.751149322771,27518473791.0893
2025-12-04,3195.4089919085554,3195.4089919085554,3195.4089919085554,3195.4089919085554,30631265956.32816
2025-12-05,3133.698235618616,3133.698235618616,3133.698235618616,3133.698235618616,27914236368.18745
2025-12-06,3022.6564205232035,3022.6564205232035,3022.6564205232035,3022.6564205232035,27606937714.571938
2025-12-07,3039.358573133242,3039.358573133242,3039.358573133242,3039.358573133242,11344831475.877346
2025-12-08,3052.976330436545,3052.976330436545,3052.976330436545,3052.976330436545,19363787894.936527
2025-12-09,3125.321462183988,3125.321462183988,3125.321462183988,3125.321462183988,25795397174.943024
2025-12-10,3322.469217836626,3322.469217836626,3322.469217836626,3322.469217836626,34333058805.569298
2025-12-11,3326.260211637518,3326.260211637518,3326.260211637518,3326.260211637518,31463676851.579826
2025-12-12,3236.0986208578574,3236.0986208578574,3236.0986208578574,3236.0986208578574,29805046870.5563
2025-12-13,3085.316694358101,3085.316694358101,3085.316694358101,3085.316694358101,25083388430.41613
2025-12-14,3115.225428835284,3115.225428835284,3115.225428835284,3115.225428835284,10086309656.917572
2025-12-15,3065.4912355563642,3065.4912355563642,3065.4912355563642,3065.4912355563642,17335964454.11176
2025-12-16,2964.488557692104,2964.488557692104,2964.488557692104,2964.488557692104,30596317990.005627
2025-12-17,2964.2627915054686,2964.2627915054686,2964.2627915054686,2964.2627915054686,25164041190.99286
2025-12-18,2827.8041755024283,2827.8041755024283,2827.8041755024283,2827.8041755024283,26836168118.615532
2025-12-19,2826.5948465107654,2826.5948465107654,2826.5948465107654,2826.5948465107654,30216518962.55933
2025-12-20,2976.796869557769,2976.796869557769,2976.796869557769,2976.796869557769,28622463845.69733
2025-12-21,2977.162263207443,2977.162263207443,2977.162263207443,2977.162263207443,9046978663.974163
2025-12-22,3001.6008377810244,3001.6008377810244,3001.6008377810244,3001.6008377810244,11543764853.447407
2025-12-23,3005.786780691547,3005.786780691547,3005.786780691547,3005.786780691547,21151887764.71905
2025-12-24,2965.193660040505,2965.193660040505,2965.193660040505,2965.193660040505,23108092257.350555
2025-12-25,2945.9878145019857,2945.9878145019857,2945.9878145019857,2945.9878145019857,14559942619.27862
2025-12-26,2904.252344599994,2904.252344599994,2904.252344599994,2904.252344599994,11886240841.229004
2025-12-27,2926.695639112761,2926.695639112761,2926.695639112761,2926.695639112761,19054108852.23608
2025-12-28,2948.8621262576116,2948.8621262576116,2948.8621262576116,2948.8621262576116,7543851649.166359
2025-12-29,2947.8597605720547,2947.8597605720547,2947.8597605720547,2947.8597605720547,9618433974.572294
2025-12-30,2934.215601758931,2934.215601758931,2934.215601758931,2934.215601758931,28073445244.481457
2025-12-31,2970.055474481003,2970.055474481003,2970.055474481003,2970.055474481003,18029693561.070618
2026-01-01,2966.7741798134107,2966.7741798134107,2966.7741798134107,2966.7741798134107,16641494487.095573
2026-01-02,3000.4191168879165,3000.4191168879165,3000.4191168879165,3000.4191168879165,10247591868.396807
2026-01-03,3121.9006724537576,3121.9006724537576,3121.9006724537576,3121.9006724537576,25946903012.673847
2026-01-04,3126.041091396286,3126.041091396286,3126.041091396286,3126.041091396286,12643882377.41065
2026-01-05,3139.057041912684,3139.057041912684,3139.057041912684,3139.057041912684,14200482273.251047
